,COD_PERIODO,COD_PAIS,TARGET,ALCANCE,ESTRUCTURA_VENTA,COD_SUBESTRATEGIA,DES_SUBESTRATEGIA,COD_CUC,COD_UNIDAD_NEGOCIO,DES_UNIDAD_NEGOCIO,COD_MARCA,DES_MARCA,DES_CLASE,COD_CATEGORIA,DES_CATEGORIA,COD_TIPOSOLO,DES_TIPOSOLO,ES_EMPAQUE,ES_MUESTRA,DES_CUC,PRECIO_NORMAL,PRECIO_OFERTA,FACTOR_REPETICION,REAL_VENTA_NETA_MONEDA_LOCAL,OFFER_UNIT_DSCT,OFFER_DSCT,PUP,DESLINEA,DESSUBCATEGORIA,DESESTATUS,ANIOCAMPANAINTRO
14224,202401,PE,CONSULTORA,MASIVO,1130_1245_38940_38940,999,VOLUMEN,200087691,10,COSMETICOS,B,ESIKA,TRATAMIENTO CORPORAL,9,TRATAMIENTO CORPORAL,45,BRONCEADORES-BLOQUEADORES,0,0,ES PERF BLOCK R&C FPS50 80ML,84.0,31.9,1.0,15920.7,0.620238,0.620238,0.004825,STAR,CUERPO,ANTES DE APARECER (NUEVO),201401.0
14225,202315,PE,CONSULTORA,MASIVO,1119_1169_22672_22672,999,VOLUMEN,200091331,10,COSMETICOS,B,ESIKA,FRAGANCIAS,12,MUESTRAS COSMETICOS,1,COLONIA Y O EAU DE TOILETE,0,0,ES VIBRANZA PRO C/PUMP 2 ML,1.9,0.88,30.0,129.02,0.536842,0.787253,0.001296,VIBRANZA,FRAGANCIAS,ACTIVO,202001.0
14226,202404,PE,CONSULTORA,MASIVO,941_1051_55987_55987,999,VOLUMEN,P0292092008,10,COSMETICOS,B,ESIKA,MAQUILLAJE,2,MAQUILLAJE,25,MASCARA,0,0,ES PRO MASC ICONO VOLUMEN 8G,57.0,10.0,4.0,0.0,0.824561,0.81382,0.0,ESIKA PRO,PARA OJOS,LIQUIDACIÓN,202406.0
14227,202314,PE,CONSULTORA,MASIVO,1169_1371_18622_18622,1,INDIVIDUAL,P0595960070,20,ACCESORIOS,B,ESIKA,BIJOUTERIE,21,BIJOUTERIE,102,COLLARES,0,0,,120.0,69.9,1.0,22985.04,0.4175,0.4175,0.002865,,,,
14228,202309,PE,CONSULTORA,MASIVO,3238_3796_404898_404898,999,VOLUMEN,200095771,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,35,ESPECIFICOS,0,0,ES MULTI XTREME TALC PIES 230G,48.0,13.9,1.0,10095.46,0.710417,0.710417,0.006558,MULTICARE,TALCOS,ACTIVO,202109.0
14229,202204,PE,CONSULTORA,MASIVO,1397_1507_283410_283410,999,VOLUMEN,200046332,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES IMAGENES DESO 50ML,18.0,6.58,5.0,29524.23,0.634444,0.650338,0.042199,IMAGENES / L'IMAGE,DESODORANTES,INACTIVO,201401.0
14230,202310,PE,CONSULTORA,MASIVO,3031_3304_408745_408745,2,SET,200010080,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,11,PERFUMES,0,0,ES FIORI 50ML,96.0,31.94,1.0,12831.17,0.667292,0.667333,0.003438,FIORI,DAMAS,ACTIVO,202202.0
14232,202316,PE,CONSULTORA,MASIVO,1250_1315_26617_26617,999,VOLUMEN,200043496,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES ITSYOU DESO 50ML,18.0,8.9,1.0,5293.08,0.505556,0.534114,0.004962,YOU / IT'S YOU,DESODORANTES,Inactivo,
14233,202205,PE,CONSULTORA,MASIVO,3522_3691_290826_290826,999,VOLUMEN,200087691,10,COSMETICOS,B,ESIKA,TRATAMIENTO CORPORAL,9,TRATAMIENTO CORPORAL,45,BRONCEADORES-BLOQUEADORES,0,0,ES PERF BLOCK R&C FPS50 80ML,82.0,29.95,2.0,15380.38,0.634756,0.634756,0.004747,STAR,CUERPO,ANTES DE APARECER (NUEVO),201401.0
14236,202316,PE,CONSULTORA,MASIVO,3076_3251_28654_28654,3,SET,200084784,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,366,ADULTOS,0,0,ES NATCARE ALV SH NUTRICION 1L,50.0,14.85,1.0,2126.07,0.703,0.702976,0.001237,NATURAL CARE,SHAMPOO,DUAL PLANNING,201715.0
14237,202308,PE,CONSULTORA,MASIVO,3711_3868_3730_3730,3,SET,200111234,10,COSMETICOS,B,ESIKA,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,41,NUTRITIVAS REVITALIZADORA,0,0,ES TAC SUERO MULTIB 28ML,66.0,18.21,1.0,3024.28,0.724091,0.724118,0.001432,TRIPLE ACCIÓN MAX,PARA ROSTRO,ANTES DE APARECER (NUEVO),202603.0
14238,202211,PE,CONSULTORA,MASIVO,1083_1130_316819_316819,2,SET,200105329,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES EMOTIONS CALM PARF 45 ML,96.0,31.95,1.0,6851.2,0.667188,0.679679,0.001918,EMOTIONS CALM,DAMAS,LIQUIDACION CON PLAN,202116.0
14239,202308,PE,CONSULTORA,MASIVO,4188_4602_4544_4544,999,VOLUMEN,200058967,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,55,NIÑOS-BEBES,0,0,ES AGU TALC LAVANDA 500G,59.0,20.5,9.0,156.36,0.652542,0.652542,6.6e-05,AGU SUEÑ LAVA/ UPA SUEÑ LAVA,TALCOS,INACTIVO,
14241,202218,PE,CONSULTORA,MASIVO,1282_1495_355819_355819,2,SET,P0602155135,50,APOYO,B,ESIKA,PROMOCIONES DE 3ROS,72,PROMOCION USUARIOS,33,BOLSA,1,0,,3.0,0.0,1.0,0.0,1.0,0.662838,0.008201,,,,
14244,202309,PE,CONSULTORA,MASIVO,1044_1103_401580_401580,2,SET,P0602155135,50,APOYO,B,ESIKA,PROMOCIONES DE 3ROS,72,PROMOCION USUARIOS,33,BOLSA,1,0,,3.0,0.0,1.0,0.0,1.0,0.639496,0.026478,,,,
14249,202313,PE,CONSULTORA,MASIVO,1082_1163_14580_14580,999,VOLUMEN,200046830,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,11,PERFUMES,0,0,ES IMAGENES 50ML,150.0,44.97,1.0,9375.06,0.7002,0.720124,0.001833,IMAGENES / L'IMAGE,DAMAS,INACTIVO,201401.0
14250,202208,PE,CONSULTORA,MASIVO,1199_1274_301953_301953,999,VOLUMEN,200098820,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES MULTI ACLARANT DESO 50ML,18.0,7.38,5.0,17932.26,0.59,0.922209,0.021548,MULTICARE,DESODORANTES,ACTIVO,202115.0
14252,202304,PE,CONSULTORA,MASIVO,2899_3398_377190_377190,3,SET,200051232,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES D'ORSAY PARF 90 ML,160.0,42.0,1.0,39540.65,0.7375,0.698563,0.0083,D'ORSAY,MASCULINO,ACTIVO,201813.0
14253,202313,PE,CONSULTORA,MASIVO,2572_3130_16505_16505,2,SET,200056743,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,93,ADULTOS-NIÑOS(AS)-BEBES,0,0,ES MINICHI DESENRED 200ML,46.0,12.0,1.0,2389.95,0.73913,0.559559,0.001751,MINI CHICS,ACONDICIONADORES,,
14255,202315,PE,CONSULTORA,MASIVO,1123_1180_22683_22683,999,VOLUMEN,200056121,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES CARDIGAN DESO 50ML,18.0,8.9,1.0,1281.8,0.505556,0.536878,0.001274,CARDIGAN,DESODORANTES,INACTIVO,201401.0
14258,202207,PE,CONSULTORA,MASIVO,1254_1303_297600_297600,999,VOLUMEN,200109134,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,11,PERFUMES,0,0,ES VIBRANZA PARFUM EDL 45 ML,140.0,43.3,2.0,26567.18,0.690714,0.690714,0.005523,VIBRANZA,FEMENINO,INACTIVO,202207.0
14259,202214,PE,CONSULTORA,MASIVO,1140_1213_333334_333334,2,SET,200060302,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES DORSAY DESO 50ML,18.0,5.71,1.0,6490.44,0.682778,0.682627,0.010177,D'ORSAY,DESODORANTES,INACTIVO,201401.0
14261,202307,PE,CONSULTORA,MASIVO,4175_4961_394905_394905,999,VOLUMEN,200106290,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES DORSAY INSPIRE PARF 90 ML,160.0,42.48,2.0,10224.0,0.7345,0.734531,0.002058,D'ORSAY INSPIRE,CABALLEROS,ACTIVO,202208.0
14262,202314,PE,CONSULTORA,MASIVO,3069_3535_21151_21151,999,VOLUMEN,200109443,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,11,PERFUMES,0,0,ES VIBRANZA ADDICT PARF 45 ML,140.0,42.5,2.0,72.03,0.696429,0.69381,1.5e-05,VIBRANZA ADDICTION,FEMENINO,ACTIVO,202306.0
14263,202308,PE,CONSULTORA,MASIVO,1443_1578_1429_1429,999,VOLUMEN,P0210060001,10,COSMETICOS,B,ESIKA,MAQUILLAJE,2,MAQUILLAJE,86,DELINEADOR OJOS,0,0,ES DEL LIQ PTA PLUMON,48.0,10.0,1.0,4899.35,0.791667,0.810986,0.004223,ESIKA,PARA OJOS,INACTIVO,201401.0
14264,202313,PE,CONSULTORA,MASIVO,1068_1109_14522_14522,999,VOLUMEN,200046331,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES VANILLA SCE DESO 50ML,18.0,8.9,1.0,3747.38,0.505556,0.536878,0.003703,VANILLA SCENT,DESODORANTES,,201404.0
14266,202305,PE,CONSULTORA,MASIVO,3770_4696_383389_383389,999,VOLUMEN,P0596047899,20,ACCESORIOS,B,ESIKA,BIJOUTERIE,21,BIJOUTERIE,107,ESTUCHES OTROS,0,0,,120.0,34.9,1.0,5945.5,0.709167,0.731604,0.001504,,,,
14267,202402,PE,CONSULTORA,MASIVO,1209_1273_42293_42293,999,VOLUMEN,200046331,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES VANILLA SCE DESO 50ML,18.0,8.9,1.0,3068.78,0.505556,0.517916,0.003243,VANILLA SCENT,DESODORANTES,,201404.0
14268,202309,PE,CONSULTORA,MASIVO,2348_2906_403840_403840,1,INDIVIDUAL,P0596048464,20,ACCESORIOS,B,ESIKA,BIJOUTERIE,21,BIJOUTERIE,106,ESTUCHES ARETES,0,0,,80.0,24.9,1.0,9305.16,0.68875,0.68875,0.003375,,,,
14269,202311,PE,CONSULTORA,MASIVO,2849_3391_8546_8546,3,SET,P0596048469,20,ACCESORIOS,B,ESIKA,BIJOUTERIE,21,BIJOUTERIE,106,ESTUCHES ARETES,0,0,,100.0,39.9,1.0,304.29,0.601,0.630822,6.5e-05,,,,
14273,202302,PE,CONSULTORA,MASIVO,1107_1176_365888_365888,999,VOLUMEN,200103327,10,COSMETICOS,B,ESIKA,MAQUILLAJE,2,MAQUILLAJE,25,MASCARA,0,0,ES MASCARA EFECTO EXTENS 10G,56.0,12.89,2.0,6532.89,0.769821,0.768673,0.004495,ESIKA,PARA OJOS,LIQUIDACION CON PLAN,202114.0
14275,202214,PE,CONSULTORA,MASIVO,3050_3184_335442_335442,2,SET,200059514,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES VANILLA SCENT 50ML,95.0,0.0,1.0,0.0,1.0,0.763051,0.001761,VANILLA SCENT,DAMAS,Inactivo,
14277,202315,PE,CONSULTORA,MASIVO,1123_1180_22683_22683,999,VOLUMEN,200051355,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES KALOS SPORT DESO 50ML,18.0,8.9,1.0,6868.94,0.505556,0.536878,0.006825,KALOS SPORT/WINNER SPORT,DESODORANTES,Inactivo,
14278,202311,PE,CONSULTORA,MASIVO,2729_3271_8384_8384,2,SET,200056743,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,93,ADULTOS-NIÑOS(AS)-BEBES,0,0,ES MINICHI DESENRED 200ML,46.0,11.0,1.0,8183.03,0.76087,0.681383,0.006334,MINI CHICS,ACONDICIONADORES,,
14280,202306,PE,CONSULTORA,MASIVO,1261_1694_385285_385285,999,VOLUMEN,200072538,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES TOTALSEC UNISEX DESO 50ML,18.0,7.38,5.0,16193.31,0.59,0.604,0.019103,TOTAL SEC,DESODORANTES,ACTIVO,202115.0
14281,202217,PE,CONSULTORA,MASIVO,1429_1508_350857_350857,999,VOLUMEN,200051232,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES D'ORSAY PARF 90 ML,160.0,50.78,1.0,68332.05,0.682625,0.686611,0.011125,D'ORSAY,MASCULINO,ACTIVO,201813.0
14282,202308,PE,CONSULTORA,MASIVO,1364_1431_1302_1302,2,SET,P0602155135,50,APOYO,B,ESIKA,PROMOCIONES DE 3ROS,72,PROMOCION USUARIOS,33,BOLSA,1,0,,6.0,0.0,1.0,0.0,1.0,0.672689,0.004449,,,,
14288,202208,PE,CONSULTORA,MASIVO,1206_1297_301976_301976,999,VOLUMEN,200051232,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES D'ORSAY PARF 90 ML,160.0,43.42,1.0,16818.22,0.728625,0.72675,0.003434,D'ORSAY,MASCULINO,ACTIVO,201813.0
14289,202404,PE,CONSULTORA,MASIVO,890_965_55890_55890,2,SET,200056743,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,93,ADULTOS-NIÑOS(AS)-BEBES,0,0,ES MINICHI DESENRED 200ML,47.0,15.3,1.0,0.0,0.674468,0.663529,0.0,MINI CHICS,ACONDICIONADORES,,
14291,202402,PE,CONSULTORA,MASIVO,2447_2614_43946_43946,1,INDIVIDUAL,200059112,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES EXUS DESO 50ML,18.0,8.9,1.0,188.5,0.505556,0.505556,0.000199,EROS/EXUS,DESODORANTES,,201401.0
14294,202214,PE,CONSULTORA,MASIVO,1080_1153_333282_333282,1,INDIVIDUAL,200069875,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA,0,0,ES IT'S YOU LIVE 100ML,97.0,40.9,1.0,6030.84,0.578351,0.578351,0.001321,IT'S YOU LIVE/YOU LIVE,UNISEX,ACTIVO,202205.0
14297,202308,PE,CONSULTORA,MASIVO,3707_3864_3721_3721,3,SET,200038324,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,13,COLONIA DE BAÑO,0,0,ES POUR LE BAIN 750ML,98.0,33.9,1.0,20972.9,0.654082,0.662601,0.005348,POUR LE BAIN,FAMILIAR BAÑO,ACTIVO,201817.0
14298,202207,PE,CONSULTORA,MASIVO,1250_1288_297585_297585,999,VOLUMEN,200095625,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES EXPRESS SENS DESO 50ML,18.0,6.58,5.0,9176.47,0.634444,0.96324,0.016058,EXPRESSION SENS,DESODORANTES,ACTIVO,202115.0
14300,202401,PE,CONSULTORA,MASIVO,1109_1164_38848_38848,999,VOLUMEN,200098820,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES MULTI ACLARANT DESO 50ML,18.0,7.63,3.0,2483.82,0.576111,0.588052,0.003146,MULTICARE,DESODORANTES,ACTIVO,202115.0
14303,202216,PE,CONSULTORA,MASIVO,1172_1248_344225_344225,999,VOLUMEN,200046332,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES IMAGENES DESO 50ML,18.0,8.9,1.0,1809.32,0.505556,0.517832,0.001747,IMAGENES / L'IMAGE,DESODORANTES,INACTIVO,201401.0
14307,202306,PE,CONSULTORA,MASIVO,3454_4368_388413_388413,3,SET,P0210060001,10,COSMETICOS,B,ESIKA,MAQUILLAJE,2,MAQUILLAJE,86,DELINEADOR OJOS,0,0,ES DEL LIQ PTA PLUMON,48.0,18.72,1.0,206.19,0.61,0.610465,9.6e-05,ESIKA,PARA OJOS,INACTIVO,201401.0
14309,202306,PE,CONSULTORA,MASIVO,1261_1692_385283_385283,999,VOLUMEN,200043493,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES SALVAJE DESO 50ML,18.0,8.9,1.0,2880.28,0.505556,0.52244,0.002818,SALVAJE,DESODORANTES,Inactivo,
14311,202316,PE,CONSULTORA,MASIVO,1178_1236_26519_26519,2,SET,200011773,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA,0,0,ES IT'S YOU 100ML,100.0,25.99,1.0,114177.31,0.7401,0.740104,0.037039,YOU / IT'S YOU,UNISEX,Inactivo,
14312,202209,PE,CONSULTORA,MASIVO,1197_1266_306813_306813,999,VOLUMEN,200012014,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES KALOS SPORT 100ML,130.0,31.49,10.0,232968.98,0.757769,0.757769,0.068538,KALOS SPORT/WINNER SPORT,CABALLEROS,INACTIVO,201401.0
14313,202317,PE,CONSULTORA,MASIVO,2791_3018_32677_32677,3,SET,200091328,10,COSMETICOS,B,ESIKA,FRAGANCIAS,01,FRAGANCIAS,001,COLONIA Y O EAU DE TOILETE,0,0,ES VIBRANZA 45ML,140.0,39.3,1.0,7627.93,0.719286,0.719277,0.001569,VIBRANZA,FEMENINO,ACTIVO,202001.0
14314,202306,PE,CONSULTORA,MASIVO,3443_4357_388398_388398,3,SET,200056621,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,04,CUIDADO PERSONAL,234,DAMAS,0,0,ES FIORI TALCO PERF 140G,36.0,14.08,1.0,11.93,0.608889,0.609804,7e-06,FIORI,TALCOS,ACTIVO,201401.0
14315,202213,PE,CONSULTORA,MASIVO,1250_1305_327991_327991,2,SET,200058353,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,04,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES PULSO DESO 50ML,18.0,5.76,1.0,8432.64,0.68,0.679915,0.01286,PULSO,DESODORANTES,ACTIVO,202115.0
14321,202401,PE,CONSULTORA,MASIVO,1109_1164_38848_38848,999,VOLUMEN,200056639,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,04,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES ALTHEUS DESO 50ML,18.0,7.63,3.0,329.92,0.576111,0.588052,0.000418,ALTHEUS,DESODORANTES,ACTIVO,202115.0
14323,202215,PE,CONSULTORA,MASIVO,1196_1242_338656_338656,999,VOLUMEN,200098821,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,04,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES MULTI DUALPROT DESO 50ML,25.0,7.63,3.0,394.56,0.6948,0.590585,0.000445,MULTICARE,DESODORANTES,ACTIVO,202115.0
14324,202307,PE,CONSULTORA,MASIVO,3365_3526_393376_393376,1,INDIVIDUAL,P0596048247,20,ACCESORIOS,B,ESIKA,BIJOUTERIE,21,BIJOUTERIE,106,ESTUCHES ARETES,0,0,,80.0,34.9,1.0,1626.88,0.56375,0.56375,0.000398,,,,
14325,202317,PE,CONSULTORA,MASIVO,2725_2952_32564_32564,1,INDIVIDUAL,200106290,10,COSMETICOS,B,ESIKA,FRAGANCIAS,01,FRAGANCIAS,001,COLONIA Y O EAU DE TOILETE,0,0,ES DORSAY INSPIRE PARF 90 ML,166.0,74.9,1.0,126.94,0.548795,0.490476,1.4e-05,D'ORSAY INSPIRE,CABALLEROS,ACTIVO,202208.0
14327,202214,PE,CONSULTORA,MASIVO,1176_1258_333408_333408,999,VOLUMEN,200046332,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,04,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES IMAGENES DESO 50ML,18.0,8.9,1.0,2850.12,0.505556,0.517832,0.002914,IMAGENES / L'IMAGE,DESODORANTES,INACTIVO,201401.0
14328,202208,PE,CONSULTORA,MASIVO,1199_1274_301953_301953,999,VOLUMEN,200056121,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,04,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES CARDIGAN DESO 50ML,18.0,7.38,5.0,17492.59,0.59,0.922209,0.021022,CARDIGAN,DESODORANTES,INACTIVO,201401.0
14331,202403,PE,CONSULTORA,MASIVO,1373_1454_46300_46300,999,VOLUMEN,200067116,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,04,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES TOTALSEC UNISEX DESO 50ML,22.0,7.38,5.0,5665.19,0.664545,0.672317,0.010538,TOTAL SEC,DESODORANTES,INACTIVO,198601.0
14335,202303,PE,CONSULTORA,MASIVO,1219_1318_370149_370149,999,VOLUMEN,200040636,10,COSMETICOS,B,ESIKA,FRAGANCIAS,01,FRAGANCIAS,001,COLONIA Y O EAU DE TOILETE,0,0,ES MERCI 50ML,95.0,24.74,7.0,148542.72,0.739579,0.754877,0.052555,MERCI,DAMAS,INACTIVO,201401.0
14336,202301,PE,CONSULTORA,MASIVO,3171_3646_363662_363662,991,INDIVIDUAL,P0210085000,10,COSMETICOS,B,ESIKA,MAQUILLAJE,02,MAQUILLAJE,027,LAPIZ LABIAL,0,0,ES CFX LABIAL DUO TATTOO 2.8ML,50.0,12.9,1.0,24330.93,0.742,0.742,0.019217,COLORFIX,PARA LABIOS,ANTES DE APARECER (NUEVO),202504.0
14337,202218,PE,CONSULTORA,MASIVO,1263_1476_355800_355800,2,SET,P0602155135,50,APOYO,B,ESIKA,PROMOCIONES DE 3ROS,72,PROMOCION USUARIOS,033,BOLSA,1,0,,3.0,0.0,1.0,0.0,1.0,0.731138,0.032391,,,,
14339,202403,PE,CONSULTORA,MASIVO,1098_1166_45980_45980,1,INDIVIDUAL,P0596048793,20,ACCESORIOS,B,ESIKA,BIJOUTERIE,21,BIJOUTERIE,106,ESTUCHES ARETES,0,0,,90.0,34.9,1.0,28544.41,0.612222,0.612222,0.011225,,,,
14340,202318,PE,CONSULTORA,MASIVO,1324_1406_35030_35030,999,VOLUMEN,200063934,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,04,CUIDADO PERSONAL,234,DAMAS,0,0,ES IMAGENES TALCO PERF 140G,36.0,13.3,3.0,8318.28,0.630556,0.630556,0.005337,IMAGENES / L'IMAGE,TALCOS,INACTIVO,201401.0
14341,202317,PE,CONSULTORA,MASIVO,1266_1345_30849_30849,2,SET,P0210060001,10,COSMETICOS,B,ESIKA,MAQUILLAJE,02,MAQUILLAJE,086,DELINEADOR OJOS,0,0,ES DEL LIQ PTA PLUMON,48.0,13.3,1.0,22731.59,0.722917,0.727879,0.013821,ESIKA,PARA OJOS,INACTIVO,201401.0
14344,202308,PE,CONSULTORA,MASIVO,4180_4492_4434_4434,999,VOLUMEN,200012014,10,COSMETICOS,B,ESIKA,FRAGANCIAS,01,FRAGANCIAS,001,COLONIA Y O EAU DE TOILETE,0,0,ES KALOS SPORT 100ML,130.0,51.95,2.0,88.05,0.600385,0.600385,1.5e-05,KALOS SPORT/WINNER SPORT,CABALLEROS,INACTIVO,201401.0
14345,202214,PE,CONSULTORA,MASIVO,3348_3482_335846_335846,3,SET,P0596047187,20,ACCESORIOS,B,ESIKA,BIJOUTERIE,21,BIJOUTERIE,497,TWEENS,0,0,,70.0,24.9,1.0,6794.2,0.644286,0.629568,0.002444,,,,
14346,202403,PE,CONSULTORA,MASIVO,3345_3576_48681_48683,3,SET,200041010,10,COSMETICOS,B,ESIKA,FRAGANCIAS,01,FRAGANCIAS,001,COLONIA Y O EAU DE TOILETE,0,0,ES AGU COL MANZANILLA 1L,104.0,34.83,1.0,3837.52,0.665096,0.664078,0.001512,AGU/UPA,BEBES UNISEX,INACTIVO,201401.0
14348,202301,PE,CONSULTORA,MASIVO,1103_1154_361075_361075,999,VOLUMEN,200046332,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,04,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES IMAGENES DESO 50ML,18.0,7.38,5.0,27170.91,0.59,0.604,0.035018,IMAGENES / L'IMAGE,DESODORANTES,INACTIVO,201401.0
14350,202303,PE,CONSULTORA,MASIVO,1170_1220_370009_370009,2,SET,P0602155135,50,APOYO,B,ESIKA,PROMOCIONES DE 3ROS,72,PROMOCION USUARIOS,033,BOLSA,1,0,,3.0,0.0,1.0,0.0,1.0,0.661086,0.00204,,,,
14352,202313,PE,CONSULTORA,MASIVO,1065_1098_14508_14508,999,VOLUMEN,200102575,10,COSMETICOS,B,ESIKA,FRAGANCIAS,12,MUESTRAS COSMETICOS,287,COLONIA MASCULINA,0,0,ES MAGN ABSOLUTE PROB 2 ML,1.9,1.37,4.0,4.64,0.278947,0.278947,3e-05,MAGNETIC ABSOLUTE,FRAGANCIAS,A DESCONTINUAR CONGELADO,202215.0
14356,202218,PE,CONSULTORA,MASIVO,1221_1434_355756_355756,1,INDIVIDUAL,P0521700191,20,ACCESORIOS,B,ESIKA,RELOJES,22,RELOJES,219,ANÁLOGO,0,0,,275.0,134.9,1.0,45613.69,0.509455,0.509455,0.002898,,,,
14357,202315,PE,CONSULTORA,MASIVO,1076_1121_22591_22591,2,SET,200017521,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,04,CUIDADO PERSONAL,235,CABALLEROS,0,0,ES SALVAJE TALCO PERF 140G,36.0,12.06,1.0,45008.88,0.665,0.664925,0.032993,SALVAJE,TALCOS,Inactivo,
14359,202303,PE,CONSULTORA,MASIVO,1126_1176_369966_369966,1,INDIVIDUAL,200073399,10,COSMETICOS,B,ESIKA,TRATAMIENTO CORPORAL,09,TRATAMIENTO CORPORAL,383,HUMECTANTES-NUTRITIVAS,0,0,ES NAT LIT & NAT 1L,65.0,29.9,1.0,25897.47,0.54,0.54,0.007581,NATURAL CARE,CUERPO,INACTIVO,201401.0
14361,202403,PE,CONSULTORA,MASIVO,3284_3515_48437_48437,1,INDIVIDUAL,200079482,10,COSMETICOS,B,ESIKA,TRATAMIENTO CORPORAL,09,TRATAMIENTO CORPORAL,383,HUMECTANTES-NUTRITIVAS,0,0,ES NAT POM & CAN 1L,75.0,29.9,1.0,10288.04,0.601333,0.601333,0.004722,NATURAL CARE,CUERPO,INACTIVO,201401.0
